0.0083832,394
0.0084334,370
0.0084827,482
0.008551,379
0.0086145,313
0.0086637,321
0.0087174,395
0.008871,98
0.0089646,209
0.009009,367
0.0090662,290
0.0091083,377
0.0091572,431
0.0092204,282
0.0092812,269
0.0093349,272
0.0094127,331
0.0094525,415
0.0095006,328
0.0095955,281
0.0098011,273
0.0098563,301
0.010009,232
0.010073,319
0.010119,401
0.010166,408
0.010215,475
0.010266,370
0.010311,351
0.010397,371
0.010491,333
0.010568,262
0.010625,372
0.010673,404
0.01072,381
0.010763,415
0.010815,351
0.010863,506
0.010919,380
0.010985,285
0.011052,236
0.011097,215
0.011133,292
0.011171,340
0.011215,278
0.011254,340
0.01129,417
0.011333,295
0.011396,334
0.011471,274
0.011514,260
0.01163,131
0.011712,207
0.011757,344
0.011803,315
0.011841,380
0.011879,357
0.011921,336
0.011966,233
0.012009,255
0.012053,282
0.012116,245
0.012195,230
0.01225,306
0.01229,427
0.012364,315
0.012426,410
0.012526,212
0.012599,282
0.012648,409
0.012707,312
0.012769,337
0.012859,389
0.013029,196
0.013079,427
0.01313,479
0.013194,309
0.013251,275
0.013296,482
0.013352,500
0.013422,440
0.013496,533
0.01369,133
0.013752,366
0.013804,516
0.013868,492
0.013921,504
0.013969,511
0.014025,403
0.014086,394
0.014142,447
0.014392,209
0.014476,337
0.014549,578
0.014629,589
0.014711,484
0.014795,520
0.014886,359
0.014964,419
0.015017,227
0.0151,372
0.015183,245
0.015278,223
0.015342,127
0.015389,112
0.015435,122
0.015483,138
0.015589,54
0.015649,108
0.01573,86
0.015793,195
0.01585,249
0.015908,272
0.015972,347
0.016024,433
0.016071,377
0.016114,439
0.016155,440
0.016196,458
0.016253,337
0.016387,146
0.016521,147
0.016605,254
0.016868,164
0.017014,128
0.017178,277
0.017291,267
0.017437,337
0.017584,312
0.017746,226
0.01789,94
0.017967,340
0.018052,277
0.018179,219
0.018296,348
0.018389,310
0.018485,291
0.018682,184
0.018885,197
0.018972,292
0.019146,192
0.019298,158
0.019469,116
0.019579,251
0.019702,183
0.019802,328
0.019913,219
0.01999,277
0.020087,198
0.020217,245
0.020263,500
0.020397,179
0.020617,120
0.020872,151
0.021446,190
0.021733,373
0.022015,217
0.022258,200
0.022534,202
0.022798,124
0.023062,122
0.023411,123
0.023785,63
0.024003,45
0.024182,39
0.024334,10
0.024496,25
0.024616,61
0.024882,88
0.025044,143
0.025127,47
0.025302,31
0.025632,76
0.025815,155
0.025918,70
0.026114,57
0.02632,29
0.026456,119
0.026574,151
0.026679,83
0.026962,26
0.027114,182
0.027357,107
0.027583,67
0.027762,74
0.027965,116
0.02826,105
0.028469,99
0.0285,133
0.028613,64
0.028772,37
0.02888,27
0.028947,27
0.028991,98
0.029028,142
0.029236,47
0.02941,73
0.029565,65
0.029708,120
0.029783,160
0.029874,51
0.030046,30
0.030156,71
0.030334,77
0.030396,276
0.030488,284
0.030681,229
0.030803,307
0.030928,280
0.03113,145
0.031369,139
0.031567,214
0.031787,140
0.032058,151
0.032354,112
0.032509,81
0.03262,152
0.032678,100
0.032819,47
0.033063,124
0.033459,54
0.033775,156
0.033957,215
0.034067,119
0.03413,189
0.034301,145
0.034428,129
0.034488,79
0.034607,55
0.034802,157
0.034909,57
0.035004,66
0.035052,240
0.035177,281
0.035281,112
0.035473,105
0.035606,221
0.035797,116
0.035882,199
0.036091,55
0.03616,56
0.036437,45
0.036582,148
0.036734,36
0.036791,60
0.036959,14
0.037074,20
0.03718,58
0.037232,72
0.037299,38
0.037532,34
0.037609,39
0.037711,108
0.037776,60
0.037854,94
0.037928,73
0.037996,66
0.038175,99
0.038267,114
0.038373,51
0.038435,75
0.038486,33
0.03854,50
0.038641,58
0.038729,23
0.038817,15
0.038922,44
0.038983,34
0.039023,95
0.039095,42
0.039234,41
0.039321,39
0.039409,34
0.039442,79
0.039516,83
0.0396,66
0.039737,20
0.039789,57
0.039876,23
0.03997,29
0.040051,43
0.040094,115
0.040143,78
0.040265,62
0.040395,57
0.040502,34
0.040585,57
0.04064,77
0.040693,97
0.040843,27
0.04094,55
0.041014,24
0.041087,59
0.041153,25
0.041199,53
0.041284,55
0.041333,51
0.041365,153
0.041415,95
0.041465,38
0.041531,67
0.041569,109
0.041606,115
0.041639,79
0.041679,89
0.041722,84
0.041776,66
0.041807,95
0.041858,57
0.041906,86
0.041935,98
0.041977,88
0.042034,76
0.042094,67
0.042144,50
0.042189,62
0.042221,132
0.042269,113
0.042315,97
0.042374,85
0.04243,108
0.042471,145
0.042509,90
0.042564,76
0.042609,70
0.042673,62
0.04272,93
0.042809,64
0.042859,64
0.042899,68
0.042998,53
0.043039,106
0.043076,138
0.043134,54
0.043171,130
0.043246,93
